time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-3.41079923184,-3.97720377052,24.0983988334,6.09492231636,0.301074447407,0.0,-3.9447888894,-3.48143090677,5.35806551876,-0.0483193887843,0.120365614094,0.0,468.2061351293108,467.0322639005626,467.53839560548397,467.25229100377095
3.960000000000003,-3.65248072598,-4.18922398194,24.4173479106,6.0915256141,0.308546122076,0.0,-4.11189949361,-3.58618112778,5.27323094894,-0.0834997949809,0.13176240349,0.0,432.8119304504446,433.7847402671985,435.22939823359656,432.2713683032428
4.020000000000002,-3.90527157877,-4.40816186135,24.7340437041,6.08672912249,0.316714961012,0.0,-4.31506562809,-3.71208560275,5.28222313999,-0.0736392988429,0.143717272662,0.0,465.341181249306,466.2923823141055,465.40155601538714,466.16802631364476
4.080000000000001,-4.17037706179,-4.63471772403,25.0510569699,6.08190904063,0.325270307629,0.0,-4.52242566533,-3.84007839636,5.28378974205,-0.0991291355333,0.140234427685,0.0,465.48876108167724,465.23400718768113,467.1663079262468,465.168833621707
4.14,-4.44787506837,-4.86891607855,25.3674271261,6.07717283432,0.33391765352,0.0,-4.72815058017,-3.96688834925,5.26087108134,-0.0548845748911,0.150935670006,0.0,459.7193645951251,460.58526030392136,458.5257321491029,462.0225191769032
4.199999999999998,-4.73817584661,-5.11097295021,25.6831321007,6.07362358025,0.343204816202,0.0,-4.94921069279,-4.101861249,5.26142204074,-0.0694595890708,0.161540548181,0.0,469.5050513941594,470.34844252030035,470.84078229421016,469.7092166123834
4.259999999999997,-5.04220188329,-5.36135853439,25.9995029199,6.06933732354,0.352575068718,0.0,-5.18564520825,-4.2445419073,5.28279809318,-0.0757177866138,0.142392542477,0.0,479.9264658527718,478.4914312708363,480.04113533739127,479.56236225596894
4.319999999999996,-5.35885829516,-5.61938284631,26.3124183251,6.06495616021,0.360986932226,0.0,-5.37030627117,-4.35664011472,5.14733484474,-0.068108009294,0.13540680835,0.0,430.4224419116505,429.84959849652546,429.1963287742481,429.8375464672849
4.379999999999995,-5.6870676146,-5.88439288668,26.6179652032,6.06105829858,0.36891401047,0.0,-5.57068633123,-4.47734927935,5.0369772325,-0.0593230479568,0.124569359606,0.0,440.08342255034825,439.2013740811568,439.3048751896188,440.02975468901457
4.439999999999993,-6.02765303824,-6.15683243474,26.9173186887,6.05739976879,0.376764262852,0.0,-5.7828022961,-4.6042522319,4.94075766192,-0.0645023864793,0.141088221935,0.0,445.5072686025071,446.8717246007832,445.9596808846733,445.53364752405713
4.499999999999992,-6.38092086457,-6.43684346751,27.2103117229,6.05316131998,0.385147751694,0.0,-5.99349537585,-4.72976405019,4.82499274362,-0.0872040860358,0.136851683784,0.0,441.0654349719861,440.7335938612178,441.8341888475643,439.95388868614486
4.559999999999991,-6.74852811401,-6.72533017355,27.499938616,6.04745512586,0.39334777348,0.0,-6.26056384071,-4.886741732,4.82756819706,-0.119666532464,0.136295560001,0.0,482.0705524763756,482.04419336510307,484.33193794398534,481.8760744476555
4.6199999999999894,-7.1320672257,-7.0231962577,27.7889372148,6.04057419669,0.401266305668,0.0,-6.524546558,-5.04253227028,4.80408800221,-0.10622690896,0.121528938903,0.0,478.9689061325114,477.85875301160445,476.75249455666545,477.76771088056836
4.679999999999988,-7.5295023128,-7.32933468918,28.0715644295,6.03387852912,0.408511365509,0.0,-6.72401662774,-5.16259145405,4.61642529315,-0.125372533166,0.119149496657,0.0,423.7306106509553,423.53987384742175,425.4713489261099,423.81647001433186
4.739999999999987,-7.93963528701,-7.64311680128,28.344147395,6.02598311981,0.415278807892,0.0,-6.94769813414,-5.29734191169,4.46886348033,-0.148444577407,0.0953785490301,0.0,440.4756370867734,438.5159100262592,441.36393411713715,439.4384202807
4.799999999999986,-8.36490561987,-7.96602170987,28.6112033012,6.01660871286,0.420555463351,0.0,-7.22824137779,-5.46669585976,4.43127094706,-0.180214114724,0.0657960461848,0.0,481.98584033406024,479.7496996408852,480.32785106258984,477.88960098203506
4.859999999999984,-8.80582232276,-8.29847891267,28.8730070155,6.00549077141,0.42470975275,0.0,-7.46937497473,-5.61592312293,4.29447905008,-0.198122830607,0.0753572556624,0.0,449.57322787597093,450.3510654961465,450.4007479912934,448.91623931368133
4.919999999999983,-9.26122510364,-8.6399980773,29.1262509218,5.99314167565,0.429633996091,0.0,-7.71114492489,-5.76879804159,4.14585868325,-0.229243098075,0.0929198946351,0.0,446.9364880948168,448.37140651409385,450.0796563455713,447.5104808425642
4.979999999999982,-9.73061529312,-8.99046476058,29.3690728245,5.97990917892,0.435209355661,0.0,-7.93575001495,-5.91422918374,3.94727666299,-0.207211362511,0.0929281846915,0.0,433.4283946020332,433.4366190079085,431.3408140159514,433.14785841301364
5.0399999999999805,-10.2152893908,-9.35090885577,29.603256411,5.96719496944,0.440868406801,0.0,-8.2203088998,-6.10126020335,3.85693510023,-0.223471525087,0.0969588093299,0.0,473.1943026670516,473.5115200877486,475.44593563919284,474.156605733384
